,id,name,price,original_price,discount,discount_rate,rating_average,review_count,thumbnail_url,quantity_sold,categories,description,authors,publisher,publication_date,manufacturer,book_cover,number_of_page
10,332626,Oxford Learner's Pocket Dictionary : A Pocket-sized Reference to English Vocabulary (Fourth Edition),76260,85000,8740,10,5.0,224,https://salt.tikicdn.com/cache/280x280/ts/product/0b/12/13/007305e57a5e931ef3c1e5f3e99c45e6.jpg,2453,"['English Books', 'Dictionary', 'English Language Dictionary']","
Essential information on the basic vocabulary learners of English need to know, in a handy pocket-size.The Oxford Learner's Pocket Dictionary has over 38,000 words, phrases, and meanings giving students a handy quick-reference guide to basic English vocabulary. It includes essential information on meanings, grammar patterns, spelling, idioms, and phrasal verbs.The Oxford Learner's Pocket Dictionary makes it easy for students to find what they want to know. The Oxford 3000™ keywords show the most frequent and the most useful words students need to know at this level.As well as meanings, there are thousands of examples which show how to use words, and grammar patterns to show how to avoid mistakes. It is really handy for exam revision and as a quick reference guide to English vocabulary.Key Features:- Up-to-date vocabulary with new words from British and American English- Oxford 3000™ keywords (the most important words to learn in English) are marked with a key symbol- Corpus-based examples show how words are used- Lots of help with irregular forms and spelling- Explains thousands of idioms and phrasal verbsGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,2008-05-15 00:00:00,Oxford University Press,,528
11,11119019,Oxford Advanced Learner's Dictionary 8th Edition (With Vietnamese Translation) and CD - ROM (Paperback),581300,625000,43700,7,4.8,219,https://salt.tikicdn.com/cache/280x280/ts/product/99/b6/fc/95825576f852c90d8e262027b87aea5f.jpg,1170,"['English Books', 'Dictionary', 'Bilingual Dictionary']","Oxford Advanced Learner's Dictionary (viết tắt: OALD) bao gồm CD-ROM - từ điển bán chạy nhất thế giới - vừa ra mắt ấn bản Anh - Việt. Để cuốn sách này đến tay bạn đọc trong nước, đơn vị thực hiện mất hơn một năm làm việc với đối tác là Nhà xuất bản Oxford, từ việc xây dựng quy trình làm việc, thành lập nhóm biên dịch đến tìm kiếm đơn vị phần mềm tại nước ngoài để chuyển tải dữ liệu gốc. Sau đó, Giáo sư - tiến sĩ Nguyễn Văn Hiệp - Viện Trưởng Viện Ngôn ngữ học, Phó giáo sư - tiến sĩ Đinh Điền, học giả Fulbright Trần Mạnh Quang cùng đội ngũ hơn 30 chuyên gia biên dịch trong lĩnh vực từ điển bắt tay thực hiện ấn phẩm.OALD phiên bản 8.0 gồm CD-ROM là từ điển bán chạy nhất thế giới với hơn 35 triệu bản với những ưu điểm nổi bật:Từ điển với dung lượng đồ sộ gồm 184,500 từ, cụm từ được giải thích một cách dễ hiểu, chính xác, trong đó có 1.000 từ và nghĩa mới. Oxford 3000 Plus với 3000 đầu mục các từ và nghĩa thông dụng nhất giúp người học phát triển vốn từ nhanh chóng. Oxford Writing Tutor hướng dẫn người học cách viết nhiều thể loại văn bản trong tiếng Anh; đồng thời cũng hướng dẫn người học cách phát triển ý tưởng cho bài viết của mình. Topic Collocations, Synonym Note và Laguage Bank giúp người học chọn và sử dụng đúng, đa dạng các từ, cụm từ và các câu trong Anh ngữ.Hỗ trợ kỹ thuật vui lòng liên hệ hotline: 18006242Bilingual English-Vietnamese Dictionary Oxford Advanced Learner’s DictionaryOxford Advanced Learner’s Dictionary 8th Edition is a world best-selling dictionary, with over 35 million copies sold and many features:Have a huge capacity comprising of 500 words and phrases explained in an intelligible and accurate manner, with 1.000 new words and definitions. Oxford 3.000 Plus with 000 most common entries quickly enrich learner’s vocabulary database. Oxford Writing Tutor gives learners instruction on how to write various types of texts in English and assist learners in developing ideas for their own writings. Topic Collocations, Synonym Note, and Language Bank help learners learn how to choose and use words, phrases, and sentences correctly with a wide variety. The bilingual dictionary Oxford Advanced Learner’s Dictionary is a really useful dictionary for everyone. Not being restricted by level and language, users can easily access information and advanced features easily. Then they can apply learned knowledge in work and study, and approach global interaction and learning.Dai Truong Phat Education JSC, along with Oxford University Press, Vietnam Dictionary Institute, and prestigious linguistics specialists has successfully translated Oxford Advanced Learner’s Dictionary into English-Vietnamese edition. This dictionary will potentially become a powerful tool assisting learners in Vietnam in developing learning and using English ability. This dictionary is also one of the five copyrighted bilingual dictionary edition translated based on the database of Oxford University Press.Oxford Advanced Learner’s Dictionary English-English-Vietnamese edition is officially released on 14th Mars 2015.Key Features of Bilingual English-Vietnamese Dictionary Oxford Advanced Learner’s Dictionary: Oxford Advanced Learner’s Dictionary 8th edition is the world the best-selling with 35 million copies sold with many notable features:Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Oxford University Press,,2015-03-14 16:46:20,Oxford University Press,,2098
12,72744539,IELTS 15 ACADEMIC,142000,142000,0,0,4.8,216,https://salt.tikicdn.com/cache/280x280/ts/product/92/78/88/bf17b3aacd6a742fdb391350f49ae3ac.jpg,1049,"['English Books', 'Education - Teaching', 'ELTs']","Cambridge IELTS 15 – Cuốn sách thứ 15 trong bộ sách huyền thoạiCambridge IELTS từ nhà xuất bản Cambridge, với 2 phiên bản Academic vàGeneral Training đã chính thức lên kệ tại Công ty Cổ phần Sách Việt Nam.Với đầy đủ 4 kỹ năng listening, reading, writing, speaking cùng với answerkeys, Cambridge IELTS 15 sẽ cung cấp những kiến thức đầy đủ từ cấu trúcbài thi, các modul cần thiết, bài mẫu hay các kĩ năng cần thiết giúp bạn cóthể sẵn sàng bước vào kì thi IELTS với những trải nghiệm tốt nhất, sát vớithực tế nhất.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Cambridge,,,CAMBRIDGE,,140
13,560242,Outliers - The Story Of Success,180500,190000,9500,5,4.8,65,https://salt.tikicdn.com/cache/280x280/ts/product/58/5d/8b/5b006637b7629c92b31f8365835140a4.jpg,373,"['English Books', 'How-to - Self Help', 'Success']","Outliers - The Story Of Success
Why are people successful For centuries, humankind has grappled with this question. In this stunning new book, Gladwell takes us on an invigorating intellectual journey to show us what makes an overachiever. He reveals that we pay far too much attention to what successful people are like, and too little attention to where successful people are from: their culture, their family, and their generation. Gladwell examines how the careers of Bill Gates and the performance of world-class football players are alike; what top fighter pilots and The Beatles have in common; and why it is correct to say that the mathematician who solved Fermat's Theorem is not a genius
This is a brilliant new book from the bestselling author of ""The Tipping Point"" and ""Blink"". Why are people successful? For centuries, humankind has grappled with this question, searching for the secret to accomplishing great things. In this stunning new book, Malcolm Gladwell takes us on an invigorating intellectual journey to show us what makes an extreme overachiever. He reveals that we pay far too much attention to what successful people are like, and too little attention to where successful people are from: their culture, their family, and their generation. Gladwell examines how the careers of Bill Gates and the performance of world-class football players are alike; what top fighter pilots and The Beatles have in common; why so many top lawyers are Jewish; why Asians are good at maths; and why it is correct to say that the mathematician who solved Fermat's Theorem is not a genius. Just as he did in ""Blink"", Gladwell overturns many of our conventional notions and creates an entirely new model for seeing the world. Brilliant and entertaining, this is a landmark work that will simultaneously delight and illuminate.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Malcolm Gladwell,,2009-05-28 00:00:00,Hachette Book Group,,365
14,22881666,Mindset For IELTS - Foundation Student's Book With Testbank And Online Modules,367350,395000,27650,7,4.8,122,https://salt.tikicdn.com/cache/280x280/ts/product/0b/e4/a7/8437a2d88ee6ae6e45de2bd0360da267.jpg,818,"['English Books', 'Education - Teaching', 'ELTs']","Mindset For IELTS - Foundation Student's Book With Testbank And Online Modules Have confidence in Cambridge, the writers of the IELTS test Mindset immerses you in a wide range of IELTS topics and guides you clearly through all the skills and strategies you need to prepare fully for test day: - Learning strategies improve your language skills in a structured IELTS context - Skill practice: Immerse yourself in a wide range of IELTS topics - Exam practice: Familiarise yourself with the IELTS test through authentic tasks. MINDSET Foundation starts you on your IELTS journey, building confidence with general language skills and exam practice. This Student's Books includes an access code for Testbank, Online Skills Modules, Academic Study Skills and Language Modules.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Greg Archer,Joanna Kosta,Lucy Pasmore,Jishan Uddin",,,,,0
15,22881827,Complete IELTS B1 Student's Book with answer with CD-ROM,259470,279000,19530,7,4.8,483,https://salt.tikicdn.com/cache/280x280/ts/product/a9/3b/01/93d00366cce6e2d453e7bd434e8af0cf.jpg,2621,"['English Books', 'Education - Teaching', 'ELTs']","KÈM CD ROM - KHÔNG KÈM CD NGHE Complete IELTS combines the very best in contemporary classroom practice with stimulating topics aimed at young adults wanting to study at university. The Student's Pack is ideal for self-study. It consists of the Student's Book with Answers with CD-ROM *The Audio CDs (is not included in Student's Book) which contain all the material for the listening activities. The Student's Book with Answers contains 8 topic-based units with stimulating activities to ensure that students gain skills practice for each of the four papers of the IELTS exam. It also contains a complete IELTS practice test to allow students to familiarise themselves with the format of the exam. The CD-ROM contains additional skills, grammar, vocabulary and listening exercises.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Mark Harrison,,,CAMBRIDGE,,198
16,3529957,i-Learn Smart World 8 Workbook,77900,82000,4100,5,5.0,34,https://salt.tikicdn.com/cache/280x280/ts/product/ba/25/99/d34db3c7424d472c4a261a9c71cb84e8.jpg,211,"['English Books', 'Education - Teaching', 'Foreign Language Study & Reference']","i-Learn Smart World 8 Workbook
i-Learn Smart World là bộ giáo trình Tiếng Anh gồm 7 cấp độ dành cho học sinh khối Trung học được liên thông từ bộ i-Learn Smart Start - Bộ sách tiếng Anh dành cho khối học sinh tiểu học gồm 5 cấp độ, đã được gần 30 Sở Giáo dục & Đào tạo các tỉnh, thành trên toàn quốc cho phép triển khai giảng dạy.NXB Đại học Sư phạm TpHCM kết hợp cùng Công ty CP Giáo dục Đại Trường Phát biên soạn bộ giáo trình nay với mong muốn tiếp tục mang đến bộ sách tiếng Anh dành cho học sinh Trung học có chất lượng tốt, phù hợp với việc giảng dạy cũng như học tập của giáo viên và học sinh Việt Nam.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Nhà Xuất Bản Đại Học Sư Phạm TPHCM,,0
17,50246190,Life A1 - A2 : Student Book with Web App Code with Online Workbook (British English) (Viet Nam Edition) (Second Edition),234000,260000,26000,10,5.0,178,https://salt.tikicdn.com/cache/280x280/ts/product/eb/45/0a/44bb3970eb762b6f9bac29338e7f6be9.jpg,673,"['English Books', 'Education - Teaching', 'ELTs']","Life A1 - A2 : Student Book with Web App Code with Online Workbook (British English) (Viet Nam Edition) (Second Edition) 
Life là bộ sách học tiếng Anh thú vị với 6 cấp độ dành cho người lớn. Dựa trên nội dung của National Geographic, Life biến quá trình học tập của bạn thành một cuộc hành trình tuyệt vời với những hình ảnh đẹp không thể cưỡng lại được.
Các nội dung trong sách rất sống động và gần gũi vì được lấy ra từ những câu chuyện đời thực ở khắp mọi nơi trên thế giới, giúp cho bạn vừa có cơ hội khám phá nền văn hóa của nhiều quốc gia vừa học tiếng Anh. Kể từ năm 2015, Life đã được Bộ trưởng bộ Giáo dục chọn làm quyển sách giáo khoa Tiếng Anh cho 26 trường đại học với mục tiêu nâng cao kỹ năng tiếng Anh cho sinh viên. Life được chọn vì sách tập trung vào các vấn đề toàn cầu, bắt kịp sự phát triển của công nghệ, và quan trọng nhất là, rèn luyện được cho người học các kỹ năng cần thiết trong thế kỷ 21: sự sáng tạo, tư duy phản biện, sự hợp tác và hiểu biết về các nền văn hóa trên thế giới.
Lần đầu tiên, Life cho ra mắt phiên bản dành riêng cho thị trường Việt Nam.
Các cấp độ trong LIFE – phiên bản Việt Nam bao gồm:
Beginner (A1)
Elementary (A1-A2)
Pre-Intermediate (A2-B1)
Ngoài ra, còn có phiên bản Anh dành cho 3 cấp độ cao hơn:
Intermediate
Upper Intermediate
Advanced
Life có gì đặc biệt?
Sách tập trung rèn luyện cả 4 kĩ năng: Nghe, Nói, Đọc, Viết.
Luôn áp dụng các tình huống thực tế vào sách, giúp việc học trở nên gần gũi, dễ dàng hơn.
Ngữ pháp được trình bày rõ ràng, cụ thể đi kèm với những ví dụ.
Từ vựng được giới thiệu theo chủ đề, tập trung vào các cấp độ và có hình ảnh minh họa sinh động.
Mỗi bài học kết thúc bằng một bài tổng kết, thường là bài nói hoặc viết.
Có kèm mã code để người học có thể làm thêm bài tập online ở nhà.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Paul Dummett,Helen Stephenson,John Hughes",,2019-01-01 00:00:00,Cengage Learning,,190
18,25980689,Complete IELTS B2 Student's Book with answer & CD-Rom,256700,279000,22300,8,5.0,216,https://salt.tikicdn.com/cache/280x280/ts/product/41/17/85/ac671895151a5e355a926d3535e1ae12.jpg,1453,"['English Books', 'Education - Teaching', 'ELTs']","Sách Không kèm Đĩa
Complete IELTS combines the very best in contemporary classroom practice with stimulating topics aimed at young adults wanting to study at university. The Student's Pack is ideal for self-study. It consists of the Student's Book with Answers with CD-ROM * The Class Audio CDs ( is not included in Student's Book) which contain all the material for the listening activities. The Student's Book with Answers contains 8 topic-based units with stimulating activities to ensure that students gain skills practice for each of the four papers of the IELTS exam. It also contains a complete IELTS practice test to allow students to familiarise themselves with the format of the exam. The CD-ROM contains additional skills, grammar, vocabulary and listening exercises.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Mark Harrison,,,,,0
19,58839915,Amulet Book 6 : Escape from Lucien (Graphic Novel),312000,312000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/f9/1b/15fb064d5c3976da7e0f0882c812a090.jpg,8,"['English Books', 'Fiction - Literature', 'Comics & Graphic Novels']","Kazu Kibuishi's #1 NEW YORK TIMES bestselling series continues!
Emily, Navin, and their friends continue to battle the Elf King in hopes of destroying him forever, but one of his most loyal followers, Max, isn't making it easy for them. The crew journeys to Lucien, a city that's been ravaged by the war. Emily has more enemies there than she realizes--and it'll take everything she's got to get herself and her friends out of the city alive.
Contributors:
Kazu Kibuishis the Eisner-nominated creator of the #1 NEW YORK TIMES bestselling Amulet series, and of a collection of his popular webcomic, COPPER. He is also the cover illustrator of the 15th anniversary paperback editions of the Harry Potter series. He lives in Seattle, Washington, with his family. Visit him online at Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Kazu Kibuishi,,2014-12-01 14:32:57,Scholastic,,208
20,23437828,English Vocabulary in Use: Elementary Book with Answers Reprint Edition: Vocabulary Reference and Practice (CD-ROM),124620,134000,9380,7,5.0,317,https://salt.tikicdn.com/cache/280x280/ts/product/86/67/d5/d69d81959ad792af6a50595d75271264.jpg,2087,"['English Books', 'Education - Teaching', 'Grammar, vocabulary & skills']","The world's best-selling grammar series for learners of English. English Grammar in Use Fourth edition is an updated version of the world's best-selling grammar title. It has a fresh, appealing new design and clear layout, with revised and updated examples, but retains all the key features of clarity and accessibility that have made the book popular with millions of learners and teachers around the world. This 'with answers' version is ideal for self-study. An online version, book without answers, and book with answers and CD-ROM are available separately.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Michael McCarthy,,,CAMBRIDGE UNIVERSITY,,174
21,151612100,Achievers Grade 6 Workbook,112000,112000,0,0,5.0,31,https://salt.tikicdn.com/cache/280x280/ts/product/fa/83/32/58e3158140cd46233c1deb6dbf575c9b.jpg,278,"['English Books', 'Education - Teaching', 'ELTs']","Achievers Grade là bộ sách dành cho chương trình tiếng Anh tăng cường trung học cơ sở tại TP Hồ Chí Minh. Bộ sách bao gồm 4 cấp độ từ lớp 6 đến lớp 9, được biên soạn theo khung tham chiếu năng lực tiếng Anh Châu Âu (CEFR), giúp người học phát triển đồng đều 4 kỹ năng tiếng Anh và trang bị đủ kiến thức để tham dự các kỳ thi tiếng Anh quốc tế của Cambridge như KET, PET, FCE, IELTS và TOEFL Junio
Đặc điểm nổi bật
​​​​​​​Achievers giúp học viên:
Học tiếng Anh giao tiếp hiện đại
Cải thiện vốn từ vựng của học viên thông qua bộ từ vựng và mục xây dựng từ vựng
Tập trung vào các dạng bài thi Cambridge và TOEFL thông qua Mục Luyện Thi
Tham gia vào các Dự án nhằm phát triển kỹ năng nói

#sach #dtp_books #sach_tieng_anh #English_book #Achievers_Grade
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Nhà Xuất Bản Đại Học Huế,,0
22,3529955,i-Learn Smart World 8 Student Book,106400,112000,5600,5,5.0,34,https://salt.tikicdn.com/cache/280x280/ts/product/1a/40/de/0abbb1862fc81ee7bdf719acaae70fc7.jpg,281,"['English Books', 'Education - Teaching', 'Foreign Language Study & Reference']","i-Learn Smart World 8 Student Book
i-Learn Smart World là bộ giáo trình Tiếng Anh gồm 7 cấp độ dành cho học sinh khối Trung học được liên thông từ bộ i-Learn Smart Start - Bộ sách tiếng Anh dành cho khối học sinh tiểu học gồm 5 cấp độ, đã được gần 30 Sở Giáo dục & Đào tạo các tỉnh, thành trên toàn quốc cho phép triển khai giảng dạy.NXB Đại học Sư phạm TpHCM kết hợp cùng Công ty CP Giáo dục Đại Trường Phát biên soạn bộ giáo trình nay với mong muốn tiếp tục mang đến bộ sách tiếng Anh dành cho học sinh Trung học có chất lượng tốt, phù hợp với việc giảng dạy cũng như học tập của giáo viên và học sinh Việt Nam.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Nhà Xuất Bản Đại Học Sư Phạm TPHCM,,0
23,1697873,Cambridge Young Learner English Test Starters 8: Student Book,107000,212000,105000,50,5.0,19,https://salt.tikicdn.com/cache/280x280/ts/product/08/84/09/1a48d339ddee3045ac1312566e9264cd.jpg,255,"['English Books', 'Education - Teaching', 'The Cambridge English: Young Learners (YLE)']","

        Cambridge Young Learner English Test Starters 8: Student Book
    


    These practice tests from Cambridge ESOL are designed to evaluate the English level of primary learners aged 7-12. Updated
    to reflect the 2007 changes, they provide the first step towards the Cambridge ESOL main suite exams (e.g. KET, PET and FCE).
    There are 3 sets of tests for each of the 3 levels: Cambridge Starters, Cambridge Movers and Cambridge Flyers. Each set contains
    3 full-colour tests, an audio cassette/CD, and an answer booklet. This is the second edition of Cambridge Young Learners
    English Tests 1 and is suitable for use with the new 2007 syllabus.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Cambridge,,2014-01-01 00:00:00,Cambridge University Press,,0
24,49378809,Cambridge English Prepare! Level 5 Workbook With Audio - FAHASA Reprint,99800,105000,5200,5,4.8,4,https://salt.tikicdn.com/cache/280x280/ts/product/2b/d8/ff/ce5a986194ead30ecfbb317459101498.jpg,44,"['English Books', 'Education - Teaching', 'ELTs']","Prepare! is a lively 7-level general English course with comprehensive Cambridge English for Schools exam preparation integrated throughout. This flexible course brings together all the tools and technology you expect to get the results you need. Whether teaching general English or focusing on exams, Prepare! leaves you and your students genuinely ready for what comes next: real Cambridge English exams, or real life. The Level 4 Student's Book engages students and builds vocabulary range with motivating, age-appropriate topics. Its unique approach is driven by cutting-edge language research from English Profile and the Cambridge Learner Corpus. 'Prepare ' sections develop writing and speaking skills. A Student's Book and Online Workbook is also available, separately.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Annette Capel,Niki Joseph",,,Cambridge University Press,,0
25,26149080,Cambridge English Prepare! Level 5 Student's Book - Reprint,207100,218000,10900,5,4.8,5,https://salt.tikicdn.com/cache/280x280/ts/product/08/9e/a3/c11772996421cddcfe2ac67bb1606975.jpg,60,"['English Books', 'Education - Teaching', 'University - College']","Prepare! is a lively 7-level general English course with comprehensive Cambridge English for Schools exam preparation integrated throughout. This flexible course brings together all the tools and technology you expect to get the results you need. Whether teaching general English or focusing on exams, Prepare! leaves you and your students genuinely ready for what comes next: real Cambridge English exams, or real life. The Level 4 Student's Book engages students and builds vocabulary range with motivating, age-appropriate topics. Its unique approach is driven by cutting-edge language research from English Profile and the Cambridge Learner Corpus. 'Prepare ' sections develop writing and speaking skills. A Student's Book and Online Workbook is also available, separately.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Annette Capel,Niki Joseph",,,,,0
